,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
10,Adrien Thomasson,fr FRA,MF,Strasbourg+Lens,fr Ligue 1,28,1993,2215.0,35,26,2215,28.09512195121951,1.7491869918699186,1.0604878048780488,0.6487804878048781,0.6896747967479675,0.4049593495934959,0.8584552845528454,3.0473983739837394,2.193170731707317,1.7473170731707315,0.0808130081300813,1.6665040650406504,0.2842276422764227,2.0334146341463413,0.7730081300813006,0.0,3.25170731707317,,2.8086991869918694,0.08268292682926828,0.08032520325203252,0.16113821138211382,0.04040650406504065,0.08268292682926828,0.4035772357723577,0.0,0.0,0.04227642276422764,0.04040650406504065,0.0,80.0528455284553,84.2609756097561,85.28130081300813,63.54227642276422,35.32756097560976,44.024634146341455,548.2132520325204,127.6442276422764,17.763089430894308,21.053333333333335,13.292276422764226,15.61081300813008,2.3166666666666664,3.6167479674796743,0.28235772357723576,0.19154471544715446,0.13959349593495932,0.0908130081300813,1.46260162601626,2.8040650406504057,1.1403252032520323,0.20154471544715447,3.6571544715447155,44.024634146341455,42.884390243902445,0.9752032520325203,0.48853658536585365,0.16113821138211382,0.20341463414634142,0.8565853658536586,0.1630081300813008,0.08268292682926828,0.04040650406504065,0.0,0.0,35.32756097560976,0.16349593495934958,1.5443902439024388,,,0.20203252032520322,0.484390243902439,0.20203252032520322,0.484390243902439,0.18463414634146338,0.19154471544715446,0.37617886178861787,0.18463414634146338,0.37617886178861787,0.12073170731707317,0.0,1.3014634146341462,3.6571544715447155,6.950731707317073,59.63983739837398,22.260975609756095,54.75747967479674,1.3433333333333333,8.615853658536585,26.29951219512195,20.11869918699187,3.9441463414634144,54.75747967479674,1.3841463414634145,0.8161788617886178,0.3260162601626016,42.07081300813008,206.38056910569105,76.6630894308943,1.3014634146341462,1.4221951219512192,0.20341463414634142,1.9103252032520324,1.4240650406504063,39.47317073170731,6.950731707317073,37.192682926829264,1.5434146341463413,0.5665853658536585,0.24,0.56,26.6,0.0,0,0,4.5,4.5,0.23,0.5,0.5,MF,None,
11,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,20,2001,21.7,28,24,1954,67.4,2.86,1.47,1.66,0.78,0.41,1.43,2.12,0.69,1.47,0.37,1.11,1.01,3.87,2.53,0.0,2.35,0.37,1.84,0.14,0.14,0.14,0.09,0.0,0.32,0.05,0.0,0.0,0.0,0.0,79.3,87.6,77.9,59.8,50.97,64.29,807.14,242.03,25.07,28.62,22.44,28.8,2.4,4.01,0.28,0.07,0.07,0.21,1.01,3.27,0.78,0.46,4.1,64.29,53.13,11.01,0.78,0.0,0.09,1.61,10.23,0.0,0.0,0.0,0.0,50.97,0.14,1.66,0.0,0.0,0.0,0.28,0.0,0.28,0.03,0.07,0.1,0.03,0.1,0.05,0.0,2.53,4.1,7.65,45.7,41.3,76.31,3.0,18.89,36.41,21.52,1.38,76.31,2.12,0.97,0.88,49.35,275.76,122.53,2.53,2.44,0.41,1.24,0.65,45.12,7.65,30.0,0.46,0.14,0.0,0.0,21.3,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,DF,None,21.7
12,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,24,1997,19.5,23,20,1756,46.8,1.95,1.18,0.87,0.87,0.21,1.13,2.41,1.28,1.33,0.26,1.08,0.46,2.41,1.95,0.0,1.84,0.1,1.28,0.1,0.26,0.15,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,76.0,89.2,80.1,45.5,40.05,52.67,670.77,265.54,19.95,22.36,16.56,20.67,3.08,6.77,0.05,0.05,0.06,0.01,0.72,2.46,0.92,0.56,2.92,52.67,42.26,10.05,0.82,0.0,0.15,2.77,9.23,0.0,0.0,0.0,0.0,40.05,0.36,1.49,0.0,0.0,0.0,0.05,0.0,0.05,0.01,0.05,0.06,0.01,0.06,0.1,0.0,1.9,2.92,4.46,47.5,45.0,62.87,2.0,17.44,27.23,18.77,0.46,62.87,2.05,0.97,0.92,32.0,155.79,71.54,1.9,1.64,0.1,1.28,0.92,36.1,4.46,33.3,0.31,0.1,0.0,0.0,24.8,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,DF,None,19.5
13,Alassane Pléa,fr FRA,FW,Gladbach,de Bundesliga,29,1993,19.7,29,20,1774,30.8,0.81,0.41,0.25,0.36,0.2,0.41,1.32,0.91,1.17,0.15,1.02,0.61,1.42,0.71,0.0,3.4,0.61,2.84,0.1,0.1,0.15,0.15,0.05,0.56,0.0,0.05,0.0,0.0,0.0,69.3,83.1,69.9,51.1,26.85,38.73,416.8,145.53,14.97,18.02,7.77,11.12,2.39,4.67,0.46,0.2,0.27,0.25,1.62,3.65,1.73,0.36,4.77,38.73,37.06,1.52,0.46,0.71,0.2,2.44,0.56,0.1,0.1,0.0,0.0,26.85,0.15,2.08,1.0,2.0,0.1,0.56,0.05,0.51,0.25,0.2,0.46,0.17,0.38,0.25,0.0,2.08,4.77,7.92,51.6,41.9,48.07,0.91,4.77,23.45,20.3,2.89,47.97,1.57,0.81,0.66,28.83,142.28,67.06,2.08,1.62,0.66,1.98,1.12,36.9,7.92,40.7,1.37,0.56,0.04,0.09,18.6,1.0,1,2,5.0,3.4,0.13,-3.0,-2.4,FW,None,19.7
14,Alberto Grassi,it ITA,MF,Empoli,it Serie A,27,1995,13.3,25,14,1194,62.5,1.95,1.58,0.98,0.98,0.0,1.13,1.8,0.68,1.73,0.9,0.83,2.03,3.98,3.38,0.0,0.98,0.08,0.83,0.0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,81.0,88.2,80.7,58.5,34.06,42.03,520.23,154.51,19.17,21.73,10.98,13.61,2.33,3.98,0.0,0.03,0.02,-0.03,0.45,2.03,0.38,0.0,3.76,42.03,40.45,1.43,1.43,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,34.06,0.15,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,0.23,0.0,0.38,3.76,0.75,50.0,50.0,55.19,5.94,19.62,30.08,6.02,0.98,55.19,0.6,0.3,0.3,22.71,100.0,35.64,0.38,0.45,0.08,1.35,0.9,29.92,0.75,30.0,0.75,0.23,0.0,0.0,15.7,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,MF,None,13.3
15,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,30,1992,14.4,24,14,1296,45.8,1.6,0.83,0.69,0.69,0.21,0.76,1.67,0.9,0.83,0.07,0.76,1.6,3.19,1.81,0.0,1.94,0.14,1.67,0.14,0.07,0.07,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,82.9,90.6,89.0,56.3,42.01,50.69,683.68,192.22,20.69,22.85,17.5,19.65,2.5,4.44,0.07,0.1,0.13,-0.03,0.83,1.25,1.67,0.42,3.26,50.69,42.85,7.43,1.04,0.07,0.28,2.5,5.9,0.49,0.21,0.21,0.0,42.01,0.42,0.9,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.1,0.16,0.07,0.16,0.49,0.0,2.85,3.26,6.74,37.5,50.0,60.56,1.88,17.15,20.69,22.99,1.94,60.56,1.11,0.42,0.56,34.03,178.4,92.57,2.85,2.22,0.49,1.18,0.42,38.12,6.74,20.0,1.04,0.21,0.0,0.0,20.7,2.0,0,0,0.9,0.9,0.06,-0.9,-0.9,DF,None,14.4
16,Aleksandr Golovin,ru RUS,"MF,FW",Monaco,fr Ligue 1,26,1996,27.4,34,29,2464,38.9,2.26,1.31,0.69,1.17,0.4,1.02,2.63,1.61,1.02,0.04,0.99,1.35,3.61,0.36,0.0,4.42,0.51,2.88,0.88,0.29,0.11,0.18,0.07,0.36,0.04,0.11,0.0,0.0,0.0,70.0,79.3,74.0,50.8,28.07,40.11,468.28,154.93,14.01,17.66,9.34,12.63,3.36,6.61,0.26,0.21,0.2,0.04,2.15,2.7,2.01,0.22,4.82,40.11,36.09,3.76,0.95,0.29,0.29,4.05,0.62,2.19,0.84,1.13,0.04,28.07,0.26,1.28,0.0,0.0,0.29,0.55,0.29,0.55,0.19,0.21,0.4,0.19,0.4,0.18,0.0,3.25,4.82,7.66,55.1,28.6,50.44,0.8,6.72,20.95,24.09,3.1,50.44,1.79,0.99,0.51,35.88,244.67,119.38,3.25,2.23,1.02,1.75,1.17,32.45,7.66,51.0,1.79,0.91,0.16,0.32,19.0,2.0,0,0,5.3,5.3,0.11,2.7,2.7,MF,FW,27.4
17,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,23,1999,24.0,29,26,2157,40.7,1.71,0.83,0.83,0.58,0.29,0.46,1.12,0.67,1.12,0.54,0.58,1.0,2.71,1.88,0.0,2.17,0.21,1.79,0.17,0.04,0.08,0.08,0.0,0.12,0.04,0.0,0.0,0.04,0.0,82.8,90.2,90.1,63.9,57.67,69.62,1160.04,411.58,20.25,22.46,28.21,31.29,8.62,13.5,0.08,0.11,0.12,-0.03,0.62,5.42,1.21,0.46,5.88,69.62,62.92,6.33,2.21,0.08,1.0,2.04,3.21,0.0,0.0,0.0,0.0,57.67,0.38,1.0,0.0,0.0,0.0,0.08,0.0,0.08,0.04,0.11,0.15,0.04,0.15,0.12,0.0,1.96,5.88,1.83,53.3,40.0,77.38,8.38,33.17,34.21,10.42,1.25,77.38,0.62,0.33,0.25,47.38,241.54,153.67,1.96,1.29,0.12,0.54,0.25,54.58,1.83,25.0,0.5,0.13,0.0,0.0,13.1,0.0,0,0,1.0,1.0,0.09,-1.0,-1.0,DF,None,24.0
18,Alessandro Buongiorno,it ITA,DF,Torino,it Serie A,23,1999,30.2,34,30,2721,51.6,1.26,0.83,0.73,0.53,0.0,0.53,1.03,0.5,1.26,0.63,0.63,1.99,3.25,3.48,0.07,0.73,0.13,0.56,0.0,0.0,0.07,0.03,0.07,0.1,0.0,0.0,0.03,0.0,0.0,84.7,89.9,89.5,50.4,44.11,52.09,736.52,227.05,19.14,21.29,22.22,24.83,1.89,3.74,0.07,0.04,0.03,0.02,0.26,2.32,0.17,0.1,2.68,52.09,50.56,1.36,0.99,0.03,0.1,0.26,0.2,0.0,0.0,0.0,0.0,44.11,0.17,0.7,0.0,0.0,0.03,0.1,0.03,0.1,0.07,0.04,0.12,0.07,0.12,0.26,0.0,0.43,2.68,0.63,37.5,43.8,64.17,5.33,28.48,32.32,3.64,1.09,64.17,0.53,0.2,0.23,32.65,154.27,76.95,0.43,0.53,0.07,1.09,0.2,39.07,0.63,5.0,0.66,0.03,0.05,1.0,8.6,0.0,0,0,2.2,2.2,0.11,-1.2,-1.2,DF,None,30.2
19,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,27,1995,32.5,34,33,2922,50.0,1.02,0.46,0.58,0.43,0.0,0.34,0.68,0.34,1.02,0.8,0.22,1.17,2.18,3.32,0.0,0.43,0.09,0.34,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,90.5,95.4,93.8,68.6,51.48,56.89,889.42,363.72,23.17,24.28,22.06,23.51,4.71,6.86,0.0,0.0,0.01,-0.0,0.06,2.8,0.12,0.0,1.91,56.89,51.94,4.95,2.8,0.03,0.4,0.0,0.06,0.0,0.0,0.0,0.0,51.48,0.0,0.18,0.0,0.0,0.06,0.06,0.06,0.06,0.04,0.0,0.05,0.04,0.05,0.18,0.0,0.09,1.91,0.09,100.0,0.0,64.83,9.42,33.51,30.4,1.05,0.52,64.83,0.03,0.03,0.0,33.45,137.54,63.2,0.09,0.22,0.06,0.31,0.09,42.65,0.09,38.5,0.4,0.15,0.15,0.4,11.9,0.0,0,0,1.4,1.4,0.11,0.6,0.6,DF,None,32.5
20,Alex Iwobi,ng NGA,"MF,FW",Everton,eng Premier League,26,1996,37.5,38,38,3378,50.8,1.84,0.99,0.99,0.75,0.11,0.88,1.73,0.85,1.09,0.05,1.04,0.67,2.51,0.77,0.0,3.2,0.24,2.43,0.24,0.21,0.19,0.08,0.05,0.21,0.0,0.0,0.0,0.03,0.0,75.1,84.4,78.4,60.0,30.77,40.96,536.05,175.2,14.59,17.28,11.6,14.8,3.52,5.87,0.19,0.16,0.11,0.02,1.71,3.57,1.68,0.45,5.17,40.96,39.17,1.55,0.08,0.37,0.35,2.77,0.83,0.45,0.37,0.03,0.0,30.77,0.24,1.23,0.0,0.0,0.05,0.24,0.05,0.24,0.07,0.16,0.23,0.07,0.23,0.05,0.0,2.4,5.17,3.87,50.0,45.5,50.99,1.39,9.57,23.79,18.91,1.57,50.99,2.93,1.47,1.33,31.17,184.35,91.57,2.4,2.11,0.4,1.81,1.12,34.27,3.87,35.7,1.12,0.4,0.05,0.13,21.0,0.0,0,0,2.5,2.5,0.06,-0.5,-0.5,MF,FW,37.5
21,Alexander Isak,se SWE,FW,Newcastle Utd,eng Premier League,22,1999,16.9,22,17,1522,35.7,1.07,0.47,0.24,0.41,0.41,0.59,1.66,1.07,1.24,0.12,1.12,0.24,1.3,0.47,0.0,2.9,0.3,1.72,0.0,0.3,0.65,0.18,0.06,0.06,0.0,0.12,0.06,0.06,0.0,75.8,78.6,82.1,89.3,16.51,21.78,253.96,57.81,8.93,11.36,5.15,6.27,1.48,1.66,0.06,0.13,0.08,-0.07,0.95,1.72,0.89,0.0,2.84,21.78,20.0,1.48,0.06,0.47,0.12,0.41,0.24,0.06,0.0,0.0,0.0,16.51,0.3,0.71,2.0,2.0,0.59,0.65,0.47,0.53,0.49,0.13,0.61,0.4,0.52,0.18,0.0,2.43,2.84,7.22,44.4,41.7,34.5,0.65,2.01,11.95,21.18,5.8,34.38,4.26,1.89,1.78,21.95,150.77,76.92,2.43,2.13,1.3,2.31,1.48,25.5,7.22,46.9,2.9,1.36,0.16,0.35,15.0,0.0,2,2,8.2,6.7,0.14,1.8,1.3,FW,None,16.9
22,Alexander Sørloth,no NOR,FW,Real Sociedad,es La Liga,26,1995,26.5,34,28,2386,50.0,0.68,0.34,0.11,0.23,0.34,0.26,0.53,0.26,0.57,0.04,0.53,0.08,0.75,0.98,0.04,2.19,0.19,1.55,0.0,0.3,0.23,0.08,0.04,0.15,0.0,0.04,0.0,0.0,0.0,68.4,78.1,66.7,56.3,12.42,18.15,158.98,21.4,7.92,10.15,3.32,4.98,0.34,0.6,0.11,0.16,0.07,-0.05,1.17,0.42,0.38,0.08,0.75,18.15,16.94,1.09,0.0,0.04,0.04,0.3,0.04,0.0,0.0,0.0,0.0,12.42,0.11,0.68,0.0,0.0,0.45,0.57,0.45,0.57,0.48,0.16,0.64,0.48,0.64,0.15,0.0,1.55,0.75,4.98,38.7,56.0,30.45,1.09,2.42,12.49,16.26,4.04,30.45,2.83,1.09,1.58,17.28,107.28,47.7,1.55,1.13,0.72,3.17,2.3,22.3,4.98,42.9,2.38,1.02,0.19,0.44,11.3,0.0,0,0,12.7,12.7,0.2,-0.7,-0.7,FW,None,26.5
23,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,31,1991,32.5,35,34,2929,34.5,1.32,0.71,0.22,0.52,0.58,0.31,0.89,0.58,0.71,0.09,0.62,0.46,1.78,0.12,0.0,3.47,0.34,2.4,0.06,0.31,0.25,0.4,0.06,0.25,0.0,0.0,0.0,0.09,0.0,72.1,77.0,76.2,54.4,20.34,28.22,284.34,82.31,10.83,14.06,6.31,8.28,1.14,2.09,0.15,0.17,0.17,-0.01,1.48,1.82,1.48,0.03,3.32,28.22,26.0,1.88,0.25,0.25,0.12,1.08,0.03,0.18,0.03,0.12,0.0,20.34,0.34,0.92,6.0,8.0,0.83,0.98,0.65,0.8,0.74,0.16,0.91,0.55,0.71,0.09,0.0,1.23,3.32,6.98,50.0,36.8,39.14,0.4,2.49,15.23,21.66,6.46,38.89,2.34,1.17,0.86,29.17,133.51,45.11,1.23,0.77,0.55,2.0,1.42,28.58,6.98,43.9,3.29,1.44,0.2,0.45,14.4,8.0,6,8,24.2,17.9,0.17,2.8,3.1,FW,None,32.5
24,Alexis Mac Allister,ar ARG,MF,Brighton,eng Premier League,23,1998,32.1,35,31,2886,47.9,2.18,1.21,0.69,1.25,0.25,1.06,2.21,1.15,0.81,0.06,0.75,0.69,2.87,0.31,0.03,3.31,0.25,2.37,0.22,0.28,0.25,0.12,0.06,0.22,0.0,0.03,0.0,0.0,0.0,86.0,91.1,90.5,68.2,49.41,57.45,776.82,194.98,26.39,28.97,18.41,20.34,3.15,4.61,0.06,0.13,0.14,-0.07,1.46,4.7,1.03,0.03,5.42,57.45,55.61,1.62,1.09,0.47,0.34,0.9,0.16,0.37,0.22,0.12,0.0,49.41,0.22,1.34,6.0,6.0,0.31,0.37,0.12,0.19,0.38,0.13,0.51,0.23,0.36,0.25,0.0,2.15,5.42,2.4,58.3,29.2,67.98,1.5,11.43,37.2,20.06,1.96,67.79,2.24,1.31,0.65,41.09,191.12,95.7,2.15,2.31,0.25,1.46,1.12,51.21,2.4,35.0,2.49,0.87,0.05,0.14,22.5,8.0,6,6,12.1,7.3,0.09,-2.1,-3.3,MF,None,32.1
25,Alexis Saelemaekers,be BEL,"FW,DF",Milan,it Serie A,23,1999,15.6,30,14,1403,46.3,1.99,1.28,0.77,1.03,0.19,1.22,2.63,1.41,0.83,0.06,0.77,1.22,3.21,0.71,0.0,4.05,0.39,2.69,0.32,0.45,0.45,0.13,0.0,0.32,0.0,0.06,0.0,0.0,0.0,77.3,84.0,78.7,56.5,30.77,39.81,444.55,123.85,17.88,21.28,9.94,12.63,1.67,2.95,0.19,0.26,0.23,-0.07,1.41,1.79,1.92,0.64,3.33,39.81,36.73,2.95,0.32,0.19,0.13,3.08,2.31,0.32,0.13,0.19,0.0,30.77,0.13,0.77,0.0,0.0,0.13,0.32,0.13,0.32,0.16,0.27,0.42,0.16,0.42,0.06,0.0,3.33,3.33,9.17,43.1,44.4,53.59,0.83,6.73,21.6,26.09,3.21,53.59,4.62,1.99,2.05,32.24,206.99,100.19,3.33,1.47,0.96,2.44,1.35,36.41,9.17,28.6,2.25,0.64,0.06,0.2,20.7,0.0,0,0,2.5,2.5,0.07,-0.5,-0.5,FW,DF,15.6
26,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,30,1992,34.7,36,35,3122,50.0,2.51,1.61,1.59,0.58,0.35,1.38,2.77,1.38,1.5,0.32,1.18,1.38,3.89,2.85,0.09,2.02,0.2,1.7,0.17,0.03,0.0,0.06,0.06,0.14,0.03,0.03,0.0,0.0,0.0,64.1,81.8,67.9,36.4,28.5,44.44,500.35,232.33,13.46,16.46,11.38,16.77,3.08,8.47,0.12,0.12,0.11,-0.01,1.01,2.42,1.07,0.61,3.08,44.44,34.76,9.45,1.15,0.12,0.43,3.17,8.07,0.23,0.03,0.14,0.0,28.5,0.23,1.53,0.0,0.0,0.0,0.12,0.0,0.12,0.04,0.12,0.16,0.04,0.16,0.2,0.0,1.53,3.08,3.72,48.1,44.2,57.46,3.63,19.37,25.1,13.83,0.95,57.46,1.5,0.72,0.66,23.63,109.39,61.87,1.53,0.98,0.2,1.5,0.66,24.78,3.72,5.0,0.58,0.03,0.0,0.0,28.9,0.0,0,0,1.5,1.5,0.08,-1.5,-1.5,DF,None,34.7
27,Alfonso Pedraza,es ESP,DF,Villarreal,es La Liga,26,1996,18.1,26,20,1633,65.5,1.93,1.44,1.1,0.55,0.28,1.05,1.6,0.55,1.05,0.06,0.99,0.99,2.93,1.71,0.0,2.15,0.28,1.66,0.0,0.28,0.17,0.0,0.06,0.22,0.0,0.06,0.0,0.0,0.0,77.0,91.3,78.1,43.8,35.41,45.97,530.72,141.05,20.22,22.15,12.21,15.64,1.93,4.42,0.17,0.11,0.07,0.06,0.99,1.22,1.05,0.5,1.71,45.97,37.18,8.73,0.44,0.0,0.11,4.2,8.18,0.11,0.06,0.0,0.0,35.41,0.06,1.77,0.0,0.0,0.0,0.17,0.0,0.17,0.07,0.11,0.18,0.07,0.18,0.28,0.0,3.76,1.71,8.01,35.6,54.2,57.96,2.43,15.86,19.5,23.37,2.6,57.96,3.26,1.16,1.77,30.66,226.13,125.14,3.76,2.54,0.77,1.66,0.77,33.54,8.01,38.5,1.43,0.55,0.0,0.0,18.4,0.0,0,0,1.2,1.2,0.05,-1.2,-1.2,DF,None,18.1
28,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,29,1993,12.3,25,13,1103,47.6,1.46,0.81,0.0,1.38,0.08,0.81,1.71,0.89,0.73,0.0,0.73,0.65,2.11,0.49,0.0,3.17,0.41,2.6,0.16,0.08,0.16,0.08,0.08,0.24,0.0,0.08,0.08,0.0,0.0,78.0,87.4,84.3,55.7,34.23,43.9,626.42,195.12,14.07,16.1,14.88,17.64,3.98,7.15,0.0,0.05,0.06,-0.05,1.14,4.72,0.81,0.41,5.69,43.9,42.11,1.54,0.73,0.33,0.16,2.11,0.49,0.33,0.0,0.33,0.0,34.23,0.24,0.81,0.0,0.0,0.08,0.08,0.08,0.08,0.04,0.05,0.09,0.04,0.09,0.24,0.0,1.46,5.69,2.44,52.2,34.8,51.54,0.81,7.48,30.16,14.55,0.73,51.54,1.87,0.98,0.65,28.29,138.62,63.9,1.46,1.3,0.33,1.38,1.14,35.28,2.44,22.2,0.73,0.16,0.11,0.5,24.1,0.0,0,0,0.5,0.5,0.05,0.5,0.5,MF,None,12.3
29,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22,2000,27.3,28,28,2458,60.8,1.9,1.14,1.28,0.51,0.11,1.14,1.87,0.73,1.03,0.51,0.51,1.9,3.81,1.83,0.07,0.84,0.04,0.55,0.0,0.04,0.04,0.15,0.07,0.04,0.0,0.0,0.0,0.0,0.0,83.8,90.9,87.7,59.8,42.2,50.37,754.91,229.56,17.22,18.94,19.67,22.42,4.03,6.74,0.0,0.02,0.02,-0.02,0.26,1.9,0.4,0.22,2.38,50.37,44.65,5.64,0.99,0.0,0.11,0.81,4.65,0.0,0.0,0.0,0.0,42.2,0.07,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,0.37,0.04,0.99,2.38,1.28,50.8,14.8,60.29,3.99,26.01,29.49,5.79,0.11,60.29,2.23,1.14,0.33,42.78,270.66,130.92,0.99,1.25,0.07,1.25,0.55,35.53,1.28,33.3,0.22,0.07,0.0,0.0,32.6,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,DF,None,27.3
30,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,21,2000,22.7,26,24,2042,46.2,1.98,1.23,1.1,0.57,0.31,0.79,1.72,0.93,1.23,0.18,1.06,1.06,3.04,1.06,0.18,3.88,0.35,3.35,0.0,0.4,0.04,0.04,0.04,0.31,0.0,0.04,0.0,0.0,0.0,86.9,91.7,90.3,65.5,59.96,69.03,957.14,259.12,31.76,34.63,23.88,26.43,3.35,5.11,0.18,0.16,0.19,0.01,1.94,4.85,1.72,0.22,5.86,69.03,60.7,7.97,1.15,0.09,0.4,1.1,6.83,0.0,0.0,0.0,0.0,59.96,0.35,0.97,0.0,0.0,0.04,0.22,0.04,0.22,0.07,0.16,0.24,0.07,0.24,0.0,0.0,5.15,5.86,6.96,50.0,39.3,81.89,2.25,19.65,40.18,24.01,3.7,81.89,6.17,3.08,2.42,54.01,337.93,194.58,5.15,2.91,1.63,2.2,1.19,54.14,6.96,42.1,0.84,0.35,0.05,0.13,18.6,0.0,0,0,1.7,1.7,0.09,-0.7,-0.7,DF,None,22.7
31,Amadou Haidara,ml MLI,MF,RB Leipzig,de Bundesliga,24,1998,15.9,31,15,1430,38.2,1.57,0.69,0.94,0.63,0.0,0.82,2.14,1.32,1.64,0.38,1.26,1.64,3.21,1.26,0.0,2.26,0.44,1.82,0.0,0.06,0.19,0.13,0.06,0.31,0.0,0.0,0.06,0.06,0.0,83.0,85.0,87.7,70.8,43.02,51.82,701.32,221.45,21.7,25.53,17.11,19.5,3.21,4.53,0.06,0.09,0.08,-0.03,0.75,5.85,0.88,0.0,5.35,51.82,50.75,0.82,0.57,0.25,0.13,0.19,0.25,0.0,0.0,0.0,0.0,43.02,0.25,0.57,0.0,0.0,0.13,0.19,0.13,0.19,0.18,0.09,0.27,0.18,0.27,0.44,0.0,0.63,5.35,0.5,75.0,16.7,61.64,2.01,12.01,38.93,10.94,0.44,61.64,0.75,0.57,0.13,35.28,156.86,74.84,0.63,1.19,0.0,0.69,0.82,40.0,0.5,31.6,1.2,0.38,0.11,0.33,23.7,0.0,0,0,2.8,2.8,0.15,-0.8,-0.8,MF,None,15.9
