,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
109,Chris Führich,de GER,"FW,MF",Stuttgart,de Bundesliga,25.0,1998.0,28.5,34,33,2567,43.2,1.05,0.67,0.21,0.49,0.35,0.56,1.3,0.74,1.09,0.0,1.09,0.25,1.3,0.25,0.0,4.8,0.6,3.26,0.6,0.53,0.32,0.07,0.04,0.49,0.04,0.07,0.0,0.0,0.0,81.2,90.4,83.1,43.0,39.02,48.07,539.79,147.47,23.37,25.86,11.4,13.72,1.82,4.25,0.25,0.28,0.32,-0.04,1.86,2.07,2.14,0.32,5.09,48.07,43.33,4.6,1.02,0.25,0.35,3.51,1.44,2.14,1.09,0.25,0.0,39.02,0.14,1.19,0.0,1.0,0.28,0.53,0.28,0.53,0.23,0.28,0.51,0.2,0.49,0.07,0.0,5.37,5.09,9.09,47.7,44.4,58.49,0.28,4.11,22.04,33.26,4.35,58.46,5.37,2.56,2.39,37.54,298.35,156.46,5.37,3.72,1.96,1.86,0.95,44.46,9.09,45.3,1.86,0.84,0.15,0.33,17.7,2.0,0,1,6.6,5.8,0.11,1.4,2.2,FW,MF,28.5
110,Christian Eriksen,dk DEN,MF,Manchester Utd,eng Premier League,31.0,1992.0,12.7,22,12,1141,36.4,1.42,1.02,0.39,0.79,0.24,0.94,2.6,1.65,1.34,0.47,0.87,0.31,1.73,1.02,0.0,3.63,0.24,2.83,0.63,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,0.0,0.08,80.5,88.5,82.7,56.1,51.02,63.39,827.09,212.76,26.77,30.24,18.03,21.81,4.33,7.72,0.16,0.18,0.18,-0.02,2.13,5.2,1.34,0.24,5.35,63.39,58.66,4.33,1.97,0.39,0.71,3.39,0.24,2.05,0.94,0.63,0.16,51.02,0.39,1.02,0.0,0.0,0.08,0.24,0.08,0.24,0.08,0.18,0.26,0.08,0.26,0.08,0.0,1.57,5.35,1.81,50.0,50.0,70.55,2.13,12.99,38.74,19.37,0.94,70.55,0.47,0.24,0.24,40.55,182.6,94.41,1.57,1.65,0.16,0.63,1.1,48.82,1.81,30.8,1.03,0.32,0.08,0.25,22.0,2.0,0,0,1.0,1.0,0.08,0.0,0.0,MF,None,12.7
111,Christian Günter,de GER,DF,Freiburg,de Bundesliga,30.0,1993.0,11.8,15,13,1060,38.9,1.69,1.02,0.76,0.93,0.0,0.59,1.53,0.93,0.76,0.25,0.51,0.17,1.86,1.36,0.0,2.46,0.17,1.69,0.59,0.0,0.08,0.0,0.08,0.17,0.0,0.0,0.0,0.0,0.0,76.6,91.9,81.5,45.9,32.8,42.8,536.44,188.98,16.44,17.88,13.05,16.02,2.88,6.27,0.17,0.18,0.16,-0.01,1.53,1.53,0.93,0.76,1.95,42.8,34.66,8.14,1.02,0.0,0.08,5.25,5.76,1.36,0.85,0.34,0.0,32.8,0.0,1.36,0.0,0.0,0.08,0.25,0.08,0.25,0.04,0.18,0.22,0.04,0.22,0.08,0.0,1.27,1.95,5.34,44.4,44.4,49.83,1.95,12.46,20.85,16.69,1.19,49.83,0.76,0.34,0.34,24.15,103.05,49.07,1.27,1.69,0.42,0.93,0.59,31.1,5.34,33.3,0.51,0.17,0.17,0.5,22.2,0.0,0,0,0.5,0.5,0.08,0.5,0.5,DF,None,11.8
112,Christian Nørgaard,dk DEN,MF,Brentford,eng Premier League,29.0,1994.0,27.8,31,30,2505,36.8,2.91,1.8,1.51,1.12,0.29,1.15,3.13,1.98,1.73,0.22,1.51,1.94,4.86,1.8,0.0,2.26,0.11,1.73,0.29,0.0,0.11,0.07,0.07,0.11,0.0,0.0,0.0,0.0,0.0,79.9,88.1,81.9,53.4,43.13,53.99,687.55,221.01,22.99,26.08,16.47,20.11,2.81,5.25,0.04,0.07,0.09,-0.03,0.86,4.06,0.94,0.14,5.79,53.99,51.15,2.63,0.83,0.29,0.29,0.79,1.15,0.04,0.0,0.0,0.0,43.13,0.22,0.58,0.0,0.0,0.07,0.11,0.07,0.11,0.12,0.07,0.19,0.12,0.19,0.29,0.0,0.54,5.79,1.51,54.5,36.4,66.4,3.56,18.78,33.96,13.96,2.05,66.4,0.4,0.22,0.14,31.4,121.12,58.74,0.54,0.97,0.11,0.76,0.54,39.17,1.51,20.0,1.26,0.25,0.06,0.29,14.4,0.0,0,0,3.5,3.5,0.1,-1.5,-1.5,MF,None,27.8
113,Christoph Baumgartner,at AUT,"MF,FW",RB Leipzig,de Bundesliga,23.0,1999.0,12.9,32,11,1158,36.8,2.02,1.01,0.78,0.93,0.31,1.09,2.95,1.86,1.55,0.08,1.47,0.39,2.4,1.09,0.0,3.5,0.39,2.4,0.0,0.23,0.39,0.39,0.08,0.23,0.0,0.0,0.08,0.08,0.0,74.6,80.1,81.8,53.8,26.36,35.35,360.54,96.43,14.65,18.29,8.68,10.62,1.09,2.02,0.08,0.12,0.12,-0.05,1.24,2.4,0.93,0.08,3.64,35.35,34.34,0.62,0.39,0.31,0.08,0.62,0.23,0.0,0.0,0.0,0.0,26.36,0.39,1.16,0.0,0.0,0.39,0.47,0.39,0.47,0.28,0.12,0.41,0.28,0.41,0.23,0.0,2.79,3.64,6.67,48.6,40.5,51.32,1.32,7.29,23.64,21.32,5.19,51.32,2.87,1.4,1.16,30.23,166.36,97.05,2.79,2.4,1.01,2.95,2.17,37.13,6.67,35.5,2.41,0.85,0.16,0.45,14.7,0.0,0,0,3.7,3.7,0.12,1.3,1.3,MF,FW,12.9
114,Christophe Hérelle,mq MTQ,DF,Metz,fr Ligue 1,30.0,1992.0,18.0,19,18,1617,56.5,1.78,0.83,1.33,0.39,0.06,0.72,1.28,0.56,0.89,0.5,0.39,1.0,2.78,3.78,0.11,0.83,0.11,0.72,0.0,0.06,0.0,0.06,0.0,0.11,0.0,0.0,0.0,0.0,0.0,89.2,91.7,95.6,73.7,30.17,33.83,667.67,198.39,6.11,6.67,18.11,18.94,5.61,7.61,0.0,0.0,0.01,0.0,0.06,1.61,0.28,0.06,2.28,33.83,32.22,1.56,1.5,0.0,0.11,0.06,0.06,0.0,0.0,0.0,0.0,30.17,0.06,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.22,0.06,0.06,2.28,0.06,55.6,33.3,43.11,5.83,20.94,21.56,1.11,0.22,43.11,0.5,0.28,0.17,28.0,151.89,77.61,0.06,0.17,0.0,0.5,0.06,24.22,0.06,0.0,0.22,0.0,0.0,0.0,21.5,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,DF,None,18.0
115,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,de Bundesliga,29.0,1994.0,13.5,25,11,1216,54.5,1.56,0.89,0.74,0.44,0.37,0.89,1.63,0.74,0.96,0.15,0.81,0.15,1.7,0.81,0.07,3.55,0.3,2.3,0.67,0.15,0.22,0.22,0.0,0.3,0.0,0.0,0.0,0.0,0.0,60.4,82.4,55.9,38.8,20.3,33.63,319.63,117.93,11.41,13.85,5.93,10.59,2.3,5.93,0.15,0.26,0.22,-0.11,1.78,0.81,1.11,0.52,2.07,33.63,25.41,8.0,0.07,0.07,0.07,4.07,7.85,0.0,0.0,0.0,0.0,20.3,0.22,1.56,0.0,0.0,0.15,0.3,0.15,0.3,0.16,0.26,0.42,0.16,0.42,0.37,0.0,3.7,2.07,10.22,20.0,68.6,45.48,0.74,5.48,12.59,28.0,3.78,45.48,2.59,0.52,1.78,23.56,160.67,79.33,3.7,1.63,1.26,2.3,1.78,28.15,10.22,31.0,2.15,0.67,0.07,0.22,18.2,0.0,0,0,2.2,2.2,0.08,-0.2,-0.2,FW,MF,13.5
116,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,36.0,1987.0,18.3,26,19,1646,39.4,1.26,0.82,0.66,0.55,0.05,0.71,1.8,1.09,0.87,0.16,0.71,0.71,1.97,3.11,0.0,3.11,0.11,1.58,1.48,0.0,0.0,0.05,0.0,0.0,0.11,0.0,0.0,0.0,0.0,66.4,85.2,72.4,41.8,34.48,51.97,649.34,311.42,14.75,17.32,13.61,18.8,5.41,12.95,0.11,0.11,0.2,-0.01,2.13,3.83,1.37,0.77,4.7,51.97,36.78,14.97,2.51,0.05,0.22,9.02,9.13,3.33,1.42,1.58,0.05,34.48,0.22,1.64,0.0,0.0,0.0,0.11,0.0,0.11,0.03,0.11,0.14,0.03,0.14,0.11,0.05,1.26,4.7,3.55,60.0,30.0,59.89,3.77,16.12,24.7,19.78,0.66,59.89,0.55,0.33,0.16,23.93,105.36,58.42,1.26,1.09,0.0,0.6,0.27,29.02,3.55,66.7,0.33,0.22,0.0,0.0,20.5,0.0,0,0,0.6,0.5,0.08,-0.6,-0.5,DF,None,18.3
117,Christopher Wooh,cm CMR,DF,Rennes,fr Ligue 1,21.0,2001.0,15.4,18,15,1388,53.3,1.17,0.78,0.78,0.39,0.0,0.52,0.97,0.45,1.23,0.58,0.65,1.17,2.34,3.31,0.0,0.91,0.0,0.65,0.06,0.0,0.13,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,85.6,87.9,91.8,65.0,43.83,51.23,902.27,337.53,11.75,13.38,26.1,28.44,5.19,7.99,0.0,0.05,0.03,-0.05,0.39,3.7,0.19,0.0,3.96,51.23,48.44,2.73,2.21,0.06,0.26,0.13,0.13,0.0,0.0,0.0,0.0,43.83,0.06,0.52,0.0,0.0,0.06,0.06,0.06,0.06,0.09,0.04,0.13,0.09,0.13,0.19,0.06,0.52,3.96,0.26,12.5,37.5,60.45,6.82,26.69,31.95,2.73,1.23,60.45,0.52,0.06,0.19,42.53,268.38,146.82,0.52,0.19,0.06,0.65,0.19,39.55,0.26,20.0,0.65,0.13,0.1,0.5,9.0,0.0,0,0,1.3,1.3,0.14,-0.3,-0.3,DF,None,15.4
118,Ciro Immobile,it ITA,FW,Lazio,it Serie A,33.0,1990.0,18.4,31,21,1652,21.4,0.6,0.49,0.11,0.27,0.22,0.16,0.76,0.6,0.49,0.16,0.33,0.27,0.87,0.6,0.0,2.18,0.22,1.58,0.0,0.05,0.33,0.22,0.0,0.11,0.0,0.0,0.0,0.11,0.0,73.3,78.7,77.3,61.9,18.37,25.05,241.52,36.3,11.47,14.57,5.0,6.47,0.71,1.14,0.05,0.11,0.07,-0.06,0.92,0.65,0.65,0.0,2.12,25.05,23.26,1.63,0.11,0.11,0.05,0.38,0.11,0.05,0.0,0.0,0.0,18.37,0.16,0.92,4.0,4.0,0.38,0.44,0.16,0.22,0.53,0.11,0.64,0.36,0.47,0.43,0.0,1.03,2.12,6.68,29.6,70.4,35.6,0.76,2.39,14.51,19.02,6.25,35.38,1.47,0.43,1.03,17.77,81.74,29.18,1.03,0.71,0.76,2.83,0.76,27.12,6.68,42.2,2.45,1.04,0.07,0.16,13.5,0.0,4,4,9.7,6.6,0.15,-2.7,-3.6,FW,None,18.4
119,Conor Gallagher,eng ENG,MF,Chelsea,eng Premier League,23.0,2000.0,34.8,37,37,3128,42.9,2.44,1.49,1.06,0.89,0.49,0.95,2.21,1.26,1.44,0.32,1.12,1.24,3.68,0.98,0.0,3.14,0.4,2.24,0.43,0.14,0.11,0.03,0.17,0.2,0.14,0.0,0.03,0.0,0.03,89.2,94.4,91.4,65.1,51.75,57.99,768.16,171.09,30.29,32.07,17.18,18.79,2.73,4.2,0.2,0.14,0.1,0.06,1.49,3.88,0.92,0.11,4.94,57.99,54.28,3.51,1.44,0.14,0.2,1.84,0.49,1.29,0.43,0.34,0.06,51.75,0.2,0.83,0.0,0.0,0.14,0.35,0.14,0.35,0.12,0.15,0.27,0.12,0.27,0.26,0.03,1.78,4.94,3.51,58.5,27.7,70.2,2.21,13.45,35.09,22.79,2.27,70.2,1.87,1.09,0.52,41.75,208.13,85.6,1.78,1.55,0.4,1.98,1.12,49.97,3.51,35.4,1.38,0.49,0.1,0.29,20.4,0.0,0,0,4.2,4.2,0.09,0.8,0.8,MF,None,34.8
120,Craig Dawson,eng ENG,DF,Wolves,eng Premier League,33.0,1990.0,24.5,25,25,2209,64.7,1.22,0.82,0.94,0.24,0.04,0.9,1.39,0.49,2.08,1.59,0.49,0.65,1.88,4.9,0.04,0.49,0.04,0.33,0.0,0.0,0.12,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,86.5,88.9,94.3,66.7,45.06,52.12,955.8,329.06,12.08,13.59,26.12,27.71,6.45,9.67,0.04,0.06,0.02,-0.02,0.37,2.12,0.08,0.0,2.0,52.12,50.45,1.55,1.18,0.08,0.9,0.04,0.04,0.0,0.0,0.0,0.0,45.06,0.12,0.37,0.0,0.0,0.04,0.08,0.04,0.08,0.06,0.06,0.12,0.06,0.12,0.29,0.0,0.04,2.0,0.16,100.0,0.0,62.41,11.92,36.29,24.16,2.2,1.39,62.41,0.12,0.12,0.0,36.57,172.53,78.86,0.04,0.29,0.0,0.2,0.08,40.69,0.16,31.3,0.65,0.2,0.06,0.2,11.2,0.0,0,0,1.5,1.5,0.09,-0.5,-0.5,DF,None,24.5
121,Cristian Gamboa,cr CRC,DF,Bochum,de Bundesliga,33.0,1989.0,13.2,22,12,1187,42.4,1.82,1.36,0.91,0.83,0.08,1.06,2.5,1.44,1.52,0.53,0.98,1.14,2.95,2.58,0.08,1.52,0.15,1.14,0.23,0.0,0.15,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.0,73.7,88.6,78.1,44.3,26.52,35.98,481.29,184.7,11.74,13.26,11.06,14.17,3.26,7.35,0.08,0.04,0.07,0.04,0.76,2.12,0.91,0.45,2.5,35.98,29.02,6.89,0.23,0.0,0.23,1.74,6.67,0.0,0.0,0.0,0.0,26.52,0.08,0.45,0.0,0.0,0.0,0.08,0.0,0.08,0.01,0.04,0.04,0.01,0.04,0.45,0.0,0.91,2.5,1.21,41.7,33.3,45.68,2.88,14.32,23.11,8.86,0.08,45.68,0.91,0.38,0.3,20.91,93.56,39.92,0.91,0.83,0.0,0.83,0.23,21.36,1.21,16.7,0.45,0.08,0.0,0.0,31.2,0.0,0,0,0.1,0.1,0.01,-0.1,-0.1,DF,None,13.2
122,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,25.0,1998.0,31.0,33,33,2790,72.7,2.13,1.29,1.13,0.81,0.19,1.03,1.42,0.39,1.48,0.71,0.77,1.42,3.55,3.42,0.03,1.13,0.06,0.9,0.06,0.0,0.1,0.0,0.06,0.03,0.0,0.0,0.03,0.0,0.0,91.7,93.3,95.4,70.3,77.1,84.06,1337.35,522.52,31.16,33.39,41.26,43.26,3.58,5.1,0.0,0.01,0.05,-0.01,0.23,6.1,0.45,0.0,5.77,84.06,79.23,4.74,3.97,0.19,0.13,0.1,0.45,0.0,0.0,0.0,0.0,77.1,0.1,0.77,0.0,0.0,0.16,0.16,0.16,0.16,0.11,0.01,0.13,0.11,0.13,0.23,0.03,1.03,5.77,0.26,62.5,12.5,94.29,11.52,40.45,48.19,6.39,1.06,94.29,0.26,0.16,0.03,63.13,301.9,194.39,1.03,1.35,0.0,0.39,0.13,66.81,0.26,37.5,0.77,0.29,0.21,0.56,10.5,0.0,0,0,3.5,3.5,0.14,1.5,1.5,DF,None,31.0
123,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,30.0,1992.0,26.2,29,27,2356,53.8,1.79,1.07,0.76,0.92,0.11,1.07,1.98,0.92,1.15,0.19,0.95,0.53,2.33,1.64,0.0,2.94,0.42,1.41,1.34,0.11,0.0,0.04,0.04,0.11,0.23,0.08,0.0,0.0,0.0,75.4,91.8,78.6,45.9,52.98,70.31,978.85,346.64,21.87,23.82,24.39,31.03,5.95,12.98,0.19,0.14,0.16,0.05,1.76,4.5,1.18,0.76,4.92,70.31,50.73,19.47,3.93,0.0,0.53,8.63,11.37,4.16,1.07,2.02,0.0,52.98,0.11,1.26,0.0,1.0,0.08,0.27,0.08,0.27,0.06,0.14,0.2,0.03,0.17,0.31,0.0,2.1,4.92,4.16,28.6,64.3,77.37,2.37,17.6,34.08,26.26,0.53,77.33,0.53,0.15,0.34,36.56,164.77,87.14,2.1,2.1,0.11,0.57,0.23,43.21,4.16,31.3,0.61,0.19,0.13,0.4,28.1,7.0,0,1,1.6,0.8,0.05,0.4,1.2,DF,None,26.2
124,César Azpilicueta,es ESP,DF,Atlético Madrid,es La Liga,33.0,1989.0,15.8,25,14,1423,63.2,1.58,0.89,0.95,0.57,0.06,0.76,1.2,0.44,1.58,0.38,1.2,1.01,2.59,2.91,0.0,2.03,0.19,1.9,0.13,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,83.8,93.9,85.0,45.9,54.87,65.51,825.89,331.52,31.01,33.04,18.99,22.34,3.23,7.03,0.13,0.15,0.12,-0.03,0.95,4.68,0.95,0.13,4.87,65.51,56.9,8.23,1.2,0.06,0.13,0.7,7.03,0.0,0.0,0.0,0.0,54.87,0.38,0.51,0.0,0.0,0.0,0.13,0.0,0.13,0.04,0.15,0.19,0.04,0.19,0.25,0.0,2.47,4.87,2.47,16.7,50.0,73.92,5.25,24.11,38.8,11.33,0.76,73.92,0.38,0.06,0.19,39.49,211.46,136.27,2.47,1.39,0.19,0.63,0.38,47.59,2.47,100.0,0.13,0.13,0.0,0.0,20.3,0.0,0,0,0.6,0.6,0.32,-0.6,-0.6,DF,None,15.8
125,Daichi Kamada,jp JPN,MF,Lazio,it Serie A,26.0,1996.0,17.2,29,17,1544,53.8,3.08,2.09,1.28,1.28,0.52,1.63,3.02,1.4,1.4,0.29,1.1,1.05,4.13,0.41,0.0,2.74,0.12,1.98,0.0,0.29,0.17,0.17,0.12,0.06,0.0,0.0,0.06,0.0,0.0,87.9,91.5,92.5,71.8,47.09,53.55,758.43,155.99,24.53,26.8,18.6,20.12,2.97,4.13,0.12,0.16,0.12,-0.05,1.4,4.07,0.76,0.06,5.58,53.55,52.73,0.7,0.35,0.23,0.29,0.64,0.23,0.0,0.0,0.0,0.0,47.09,0.12,1.22,0.0,0.0,0.12,0.23,0.12,0.23,0.11,0.16,0.27,0.11,0.27,0.17,0.0,2.33,5.58,4.53,60.9,30.4,64.48,1.1,9.94,36.57,18.37,3.31,64.48,1.34,0.81,0.41,36.45,194.71,97.44,2.33,1.74,1.05,1.45,0.87,49.24,4.53,27.6,1.69,0.47,0.07,0.25,20.7,0.0,0,0,1.8,1.8,0.06,0.2,0.2,MF,None,17.2
126,Damián Suárez,uy URU,DF,Getafe,es La Liga,35.0,1988.0,14.4,16,15,1299,57.8,2.5,1.46,1.11,1.11,0.28,1.81,3.12,1.32,0.9,0.21,0.69,0.69,3.19,2.15,0.0,2.28,0.28,1.94,0.35,0.0,0.0,0.0,0.0,0.21,0.07,0.0,0.0,0.0,0.0,68.3,86.3,71.2,41.5,30.28,44.31,550.07,245.69,15.35,17.78,10.49,14.72,3.89,9.38,0.14,0.06,0.08,0.08,1.18,3.47,0.9,0.56,4.03,44.31,34.65,9.51,1.39,0.0,1.04,3.4,7.43,0.62,0.07,0.42,0.07,30.28,0.14,0.97,0.0,0.0,0.0,0.14,0.0,0.14,0.02,0.06,0.08,0.02,0.08,0.49,0.07,1.39,4.03,3.26,42.9,47.6,53.54,1.88,13.68,26.88,13.54,0.83,53.54,1.46,0.62,0.69,21.53,102.5,51.6,1.39,0.76,0.28,1.32,0.42,25.21,3.26,25.0,0.28,0.07,0.0,0.0,25.3,1.0,0,0,0.3,0.3,0.08,-0.3,-0.3,DF,None,14.4
127,Dan Burn,eng ENG,DF,Newcastle Utd,eng Premier League,31.0,1992.0,30.3,33,32,2726,42.6,2.01,1.09,1.22,0.66,0.13,0.86,2.01,1.16,1.82,0.83,0.99,1.22,3.23,4.09,0.03,0.89,0.13,0.73,0.07,0.03,0.07,0.0,0.0,0.1,0.0,0.0,0.03,0.0,0.0,81.0,86.3,85.8,47.7,44.55,54.98,738.51,271.02,20.0,23.17,22.31,26.01,1.75,3.66,0.07,0.04,0.04,0.03,0.33,2.21,0.23,0.1,2.48,54.98,48.51,6.27,1.25,0.03,0.13,0.36,4.95,0.0,0.0,0.0,0.0,44.55,0.2,0.83,0.0,0.0,0.07,0.13,0.07,0.13,0.1,0.04,0.14,0.1,0.14,0.13,0.0,0.46,2.48,0.83,66.7,33.3,66.2,6.73,31.29,28.05,7.0,1.52,66.2,0.2,0.13,0.07,30.46,129.7,54.95,0.46,0.23,0.1,0.5,0.33,37.95,0.83,21.7,0.76,0.17,0.09,0.4,8.1,0.0,0,0,3.1,3.1,0.14,-1.1,-1.1,DF,None,30.3
128,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,de Bundesliga,24.0,1999.0,16.1,19,16,1453,50.0,1.3,0.87,0.99,0.31,0.0,0.25,0.5,0.25,1.43,1.12,0.31,1.24,2.55,4.84,0.06,0.62,0.06,0.5,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,86.6,92.1,90.6,61.5,73.23,84.53,1341.86,528.82,28.2,30.62,37.2,41.06,6.65,10.81,0.0,0.02,0.04,-0.02,0.19,3.85,0.19,0.0,4.66,84.53,81.99,2.48,1.24,0.06,0.25,0.0,0.12,0.0,0.0,0.0,0.0,73.23,0.06,0.06,0.0,0.0,0.06,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,0.06,0.0,0.12,4.66,0.19,75.0,25.0,95.22,9.32,44.35,48.82,2.48,1.18,95.22,0.25,0.19,0.06,60.12,285.9,140.56,0.12,0.31,0.0,0.31,0.06,67.64,0.19,18.2,0.68,0.12,0.09,0.5,11.0,0.0,0,0,1.0,1.0,0.09,0.0,0.0,DF,None,16.1
129,Dani Carvajal,es ESP,DF,Real Madrid,es La Liga,31.0,1992.0,24.1,28,25,2171,54.8,1.95,1.33,1.16,0.62,0.17,0.95,1.74,0.79,1.16,0.37,0.79,0.91,2.86,2.24,0.17,1.82,0.29,1.7,0.0,0.04,0.0,0.08,0.0,0.25,0.0,0.0,0.0,0.04,0.0,85.8,91.3,88.0,68.5,52.49,61.2,828.01,188.17,28.17,30.87,20.17,22.9,3.15,4.61,0.12,0.11,0.13,0.01,0.87,2.16,1.08,0.21,3.4,61.2,53.28,7.88,1.54,0.12,0.12,2.03,6.35,0.0,0.0,0.0,0.0,52.49,0.04,1.41,0.0,0.0,0.17,0.29,0.17,0.29,0.07,0.11,0.18,0.07,0.18,0.21,0.04,1.24,3.4,6.97,40.9,50.0,70.41,4.19,19.29,30.12,21.87,2.45,70.41,0.91,0.37,0.46,38.96,160.33,78.96,1.24,1.54,0.37,0.91,0.75,46.72,6.97,55.6,0.75,0.41,0.22,0.4,14.3,0.0,0,0,1.7,1.7,0.1,2.3,2.3,DF,None,24.1
130,Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,35.0,1988.0,29.1,36,31,2615,46.7,1.62,0.82,0.72,0.69,0.21,0.72,1.55,0.82,1.17,0.17,1.0,0.52,2.13,0.72,0.0,3.41,0.31,1.86,1.31,0.03,0.14,0.07,0.0,0.1,0.17,0.0,0.03,0.0,0.0,68.6,84.3,73.5,42.2,23.81,34.71,409.66,137.63,11.27,13.37,8.59,11.68,2.89,6.84,0.14,0.14,0.18,-0.0,1.65,2.44,0.93,0.38,4.05,34.71,28.42,5.84,1.82,0.31,0.27,5.81,0.31,3.09,1.0,1.27,0.17,23.81,0.45,0.62,0.0,0.0,0.07,0.21,0.07,0.21,0.05,0.14,0.19,0.05,0.19,0.31,0.0,1.86,4.05,3.78,41.8,50.6,45.22,1.0,6.12,21.86,18.01,1.51,45.22,2.71,1.13,1.37,23.71,145.12,68.42,1.86,1.62,0.31,1.89,2.06,27.04,3.78,14.8,0.93,0.14,0.07,0.5,19.8,0.0,0,0,1.4,1.4,0.05,0.6,0.6,MF,None,29.1
131,Daniel Parejo,es ESP,MF,Villarreal,es La Liga,34.0,1989.0,28.7,33,29,2580,43.5,1.5,1.05,0.56,0.73,0.21,0.7,1.6,0.91,0.87,0.31,0.56,0.73,2.23,1.01,0.1,2.76,0.35,1.92,0.73,0.0,0.07,0.0,0.03,0.24,0.07,0.0,0.03,0.0,0.0,87.9,92.9,94.3,70.9,56.59,64.36,1056.66,365.64,22.93,24.67,25.82,27.39,6.97,9.83,0.17,0.1,0.14,0.07,1.18,6.17,0.98,0.17,7.32,64.36,58.12,5.78,3.97,0.17,0.45,1.99,0.07,1.67,0.84,0.49,0.03,56.59,0.45,0.77,3.0,3.0,0.1,0.28,0.0,0.17,0.1,0.1,0.21,0.02,0.12,0.14,0.0,0.38,7.32,0.98,63.3,30.0,70.42,3.03,18.75,40.56,11.92,0.35,70.31,1.05,0.66,0.31,36.76,155.96,66.86,0.38,0.52,0.03,0.52,0.8,51.25,0.98,33.3,0.31,0.1,0.0,0.0,27.1,2.0,3,3,2.9,0.6,0.06,0.1,-0.6,MF,None,28.7
